model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4
AirplaneLD-COL-2000,2,FALSE,NONE,0.000433,0.003129,0.001689,0.002672,7748,FALSE,809,20,15,20,15,28,27,25,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,3,FALSE,NONE,0.000439,0.002957,0.001931,0.002565,7748,FALSE,221,20,15,20,15,28,27,21,19,0,2,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,4,FALSE,NONE,0.000437,0.0032,0.000913,0.002191,7748,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,5,FALSE,NONE,0.000491,0.003077,0.002175,0.0,5268,TRUE,32,20,15,20,15,28,27,10,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,6,FALSE,NONE,0.000438,0.002961,0.00234,0.0,5152,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,7,FALSE,NONE,0.000438,0.002946,0.001718,0.002567,7484,FALSE,4,20,15,20,15,28,27,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,8,FALSE,NONE,0.000441,0.00304,0.001799,0.0,5152,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,9,FALSE,NONE,0.000486,0.003109,0.002587,0.0,5668,TRUE,185,20,15,20,15,28,27,18,18,0,6,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,10,FALSE,NONE,0.000435,0.003218,0.001301,0.002515,7748,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,11,TRUE,NONE,0.000437,0.00297,0.001432,0.0,5668,TRUE,26,20,15,20,15,28,27,8,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,12,FALSE,NONE,0.000494,0.003398,0.001068,0.0,5716,TRUE,933,20,15,20,15,28,27,22,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,13,FALSE,NONE,0.00044,0.003175,0.002015,0.003049,7748,FALSE,113,20,15,20,15,28,27,17,16,0,3,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,14,FALSE,NONE,0.000496,0.002956,0.001086,0.0,5792,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,15,FALSE,NONE,0.000437,0.002956,0.001584,0.0,5608,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,16,TRUE,NONE,0.00044,0.002913,0.00193,0.0,5624,TRUE,14,20,15,20,15,28,27,7,6,0,1,0,2,0,0,0,0,1,0,0,0,0,0
